Pais	Provincia	Partido	Localidad	ADSL	Cablemódem	Dial Up	Fibra óptica	4G	3G	Telefonía Fija	Wireless	Satelital	Total	Latitude	Longitude	location
ARGENTINA	SALTA	Grl. José de San Martín	Pacará	0	0	0	0	0	0	0	0	0	0			
ARGENTINA	SALTA	Grl. José de San Martín	Padre Lozano	0	0	0	0	1	0	0	0	0	1			
ARGENTINA	SALTA	Grl. José de San Martín	Piquirenda	0	0	0	1	0	0	0	0	0	1			
ARGENTINA	SALTA	Grl. José de San Martín	Profesor Salvador Mazza	1	0	0	1	1	1	1	0	1	6			
ARGENTINA	SALTA	Grl. José de San Martín	Recaredo	0	0	0	0	0	0	0	0	0	0			
ARGENTINA	SALTA	Grl. José de San Martín	Tartagal	1	1	0	1	1	1	1	1	1	8			
ARGENTINA	SALTA	Grl. José de San Martín	Tobantirenda	0	0	0	1	0	0	0	0	0	1			
ARGENTINA	SALTA	Grl. José de San Martín	Tranquitas	0	0	0	0	0	0	0	0	0	0			
ARGENTINA	SALTA	Grl. José de San Martín	Yacuy	0	0	0	1	1	0	0	0	0	2			
ARGENTINA	SALTA	Guachipas	Guachipas	0	0	0	1	1	0	1	1	1	5	-25.52216765	-65.50833590121181	Guachipas, Salta, Argentina
ARGENTINA	SALTA	Iruya	Iruya	0	0	0	1	0	0	1	1	0	3	-22.8788916	-65.2215875	Río Iruya (Río Colanzulí), Colanzulí, Municipio Iruya, Departamento Iruya, Salta, Argentina
ARGENTINA	SALTA	Iruya	Isla de Cañas	0	0	0	0	1	0	1	1	0	3	-22.8992048	-64.6655331	Isla de Cañas, Municipio Isla de Cañas, Departamento Iruya, Salta, Argentina
ARGENTINA	SALTA	Iruya	Pueblo Viejo	0	0	0	1	0	0	1	0	0	2	-22.8372669	-65.2142794	Pueblo Viejo, Municipio Iruya, Departamento Iruya, Salta, 4633, Argentina
ARGENTINA	SALTA	La Caldera	La Caldera	0	0	0	1	1	1	1	1	1	6	-24.6026292	-65.3806378	La Caldera, Municipio de La Caldera, La Caldera, Salta, Argentina
ARGENTINA	SALTA	La Caldera	Vaqueros	1	0	0	1	1	1	1	1	0	6	-24.6907536	-65.4096364	Vaqueros, Municipio de Vaqueros, La Caldera, Salta, Argentina
ARGENTINA	SALTA	La Candelaria	El Jardín	0	0	0	1	1	0	1	0	1	4	-26.08062	-65.3940654	El Jardín, Municipio de El Jardín, La Candelaria, Salta, Argentina
ARGENTINA	SALTA	La Candelaria	El Tala	0	0	0	1	1	1	1	1	1	6	-26.1104193	-65.2778439	El Tala, Municipio de El Tala, La Candelaria, Salta, Argentina
ARGENTINA	SALTA	La Candelaria	La Candelaria	0	0	0	1	1	0	1	0	0	3	-26.1277478	-65.0502418	La Candelaria, Municipio de La Candelaria, La Candelaria, Salta, Argentina
ARGENTINA	SALTA	La Poma	Cobres	0	0	0	0	0	0	0	0	0	0	-23.64980365	-66.28776977596897	Cobres, Municipio de La Poma, Departemento La Poma, Salta, Argentina
ARGENTINA	SALTA	La Poma	La Poma	0	0	0	1	0	0	0	1	0	2	-24.7240515	-66.20043389757419	La Poma, Ciudad vieja, Municipio de La Poma, Departemento La Poma, Salta, Argentina
ARGENTINA	SALTA	La Viña	Ampascachi	0	0	0	0	0	0	0	1	0	1	-25.3525654	-65.5283426	Ampascachi, Municipio de La Viña, La Viña, Salta, Argentina
ARGENTINA	SALTA	La Viña	Cabra Corral	0	0	0	0	1	0	0	1	0	2	-25.2821246	-65.4389869	Cabra Corral, Municipio de La Viña, La Viña, Salta, A4421, Argentina
ARGENTINA	SALTA	La Viña	Coronel Moldes	1	0	0	0	1	1	1	1	1	6	-25.2800123	-65.4787456	Coronel Moldes, Municipio de Coronel Moldes, La Viña, Salta, Argentina
ARGENTINA	SALTA	La Viña	La Viña	0	0	0	1	1	0	1	1	1	5	-25.4670565	-65.5663944	La Viña, Municipio de La Viña, La Viña, Salta, Argentina
ARGENTINA	SALTA	La Viña	Talapampa	0	0	0	0	0	0	0	1	0	1	-25.5448916	-65.5650041	Talapampa, Municipio de La Viña, La Viña, Salta, Argentina
ARGENTINA	SALTA	Los Andes	Olacapato	0	0	0	1	0	0	1	1	1	4	-24.1611457	-66.757304	Cerro Olacapato Grande, Municipio de San Antonio de los Cobres, Los Andes, Salta, Argentina
ARGENTINA	SALTA	Los Andes	San Antonio de los Cobres	0	0	0	1	1	0	1	1	1	5	-24.2174255	-66.3196946	Municipio de San Antonio de los Cobres, Los Andes, Salta, Argentina
ARGENTINA	SALTA	Los Andes	Santa Rosa de los Pastos Grandes	0	0	0	1	0	0	0	1	1	3	-24.4669515	-66.6736998	Santa Rosa de los Pastos Grandes, Municipio de San Antonio de los Cobres, Los Andes, Salta, A4411, Argentina
ARGENTINA	SALTA	Los Andes	Tolar Grande	0	0	0	1	1	0	1	1	1	5	-24.5894782	-67.3966467	Municipio de Tolar Grande, Los Andes, Salta, Argentina
ARGENTINA	SALTA	Metán	El Galpón	1	0	0	1	1	1	1	0	1	6	-25.3806631	-64.6515946	Municipio de El Galpón, San José de Metán, Salta, 4444, Argentina
ARGENTINA	SALTA	Metán	El Tunal	0	0	0	1	1	0	0	0	1	3	-25.253895	-64.395205	El Tunal, Municipio de El Galpón, San José de Metán, Salta, Argentina
ARGENTINA	SALTA	Metán	Lumbreras	0	0	0	1	0	0	0	0	0	1	-25.2111337	-64.9273049	Lumbreras, Municipio de Río Piedras, San José de Metán, Salta, Argentina
ARGENTINA	SALTA	Metán	Metán Viejo	0	0	0	1	1	0	0	0	1	3	-25.532203	-64.9742189	Metán Viejo, Municipio de Metán, San José de Metán, Salta, 4440, Argentina
ARGENTINA	SALTA	Metán	Presa El Tunal	0	0	0	0	0	0	0	0	0	0	-25.23875635	-64.47497486551953	Presa General Martín Miguel de Güemes, Municipio de El Galpón, San José de Metán, Salta, Argentina
ARGENTINA	SALTA	Metán	Río Piedras	1	0	0	1	1	1	1	0	1	6	-25.3462169	-65.0039143	Río Piedras, Municipio de Río Piedras, San José de Metán, Salta, Argentina
ARGENTINA	SALTA	Metán	San José de Metán	1	0	0	1	1	1	1	0	1	6	-25.4971644	-64.9709701	Metán, Municipio de Metán, San José de Metán, Salta, 4440, Argentina
ARGENTINA	SALTA	Metán	San José de Orquera	0	0	0	1	0	0	0	0	0	1			
ARGENTINA	SALTA	Molinos	La Puerta	0	0	0	0	0	0	1	0	0	1	-25.2799769	-66.4498863	La Puerta, Municipio de Molinos, Molinos, Salta, Argentina
ARGENTINA	SALTA	Molinos	Molinos	1	0	0	1	1	0	1	1	0	5	-25.4371092	-66.2945633	Municipio de Molinos, Molinos, Salta, Argentina
ARGENTINA	SALTA	Molinos	Seclantás	0	0	0	1	1	0	1	1	1	5	-25.3315523	-66.2442988	Seclantás, Municipio de Seclantás, Molinos, Salta, 4419, Argentina
ARGENTINA	SALTA	Orán	Aguas Blancas	0	0	0	0	1	0	1	1	1	4	-22.7353211	-64.3543768	Aguas Blancas, Municipio de Aguas Blancas, Orán, Salta, Argentina
ARGENTINA	SALTA	Orán	Colonia Santa Rosa	0	1	0	0	1	1	1	1	1	6	-23.3940062	-64.425791	Colonia Santa Rosa, Municipio de Colonia Santa Rosa, Orán, Salta, Argentina
ARGENTINA	SALTA	Orán	El Tabacal	0	0	0	1	1	0	1	0	0	3	-23.2559354	-64.2466095	El Tabacal, Municipio de Hipólito Yrigoyen, Orán, Salta, Argentina
ARGENTINA	SALTA	Orán	Hipólito Yrigoyen	1	1	0	1	1	1	1	1	1	8	-23.2443133	-64.276584	Hipólito Yrigoyen, Municipio de Hipólito Yrigoyen, Orán, Salta, Argentina
ARGENTINA	SALTA	Orán	La Misión	0	0	0	0	0	0	0	0	0	0	-23.3723759	-64.4298256	Barrio La Misión Bautista, Municipio de Colonia Santa Rosa, Orán, Salta, Argentina
ARGENTINA	SALTA	Orán	Pichanal	1	1	0	1	1	1	1	0	1	7	-23.3220599	-64.2269308	Pichanal, Municipio de Pichanal, Orán, Salta, 4534, Argentina
ARGENTINA	SALTA	Orán	San Ramón de la Nueva Orán	1	0	0	1	1	1	1	0	1	6	-23.136084	-64.3230702	San Ramón de la Nueva Orán, Municipio de San Ramón de la Nueva Orán, Orán, Salta, 4530, Argentina
ARGENTINA	SALTA	Orán	Urundel	0	0	0	1	1	1	1	1	1	6	-23.5582035	-64.3978211	Urundel, Municipio de Urundel, Orán, Salta, 4542, Argentina
ARGENTINA	SALTA	Rivadavia	Alto de la Sierra	0	0	0	1	0	0	0	1	0	2	-22.7368994	-62.4986352	Alto de la Sierra, Municipio de Rivadavia Banda Norte, Rivadavia, Salta, Argentina
ARGENTINA	SALTA	Rivadavia	Capitán Juan Pagé	0	0	0	0	0	0	0	1	0	1	-23.6883367	-62.3743161	Capitán Juan Pagé, Municipio de Rivadavia Banda Norte, Rivadavia, Salta, Argentina
ARGENTINA	SALTA	Rivadavia	Coronel Juan Solá	1	0	0	1	1	1	1	1	1	7	-23.4730612	-62.88798104818426	Coronel Juan Solá, Municipio de Rivadavia Banda Norte, Rivadavia, Salta, Argentina
ARGENTINA	SALTA	Rivadavia	Hito 1	0	0	0	0	0	0	0	0	0	0	-21.9996936	-62.823869	Hito 1, Municipio de Santa Victoria Este, Rivadavia, Salta, Argentina
ARGENTINA	SALTA	Rivadavia	La Unión	0	0	0	0	1	0	0	0	0	1	-23.8968436	-63.1968718	La Unión, Municipio de Rivadavia Banda Sur, Rivadavia, Salta, Argentina
ARGENTINA	SALTA	Rivadavia	Los Blancos	0	0	0	0	1	0	0	1	0	2	-23.6091595	-62.5947302	Los Blancos, Municipio de Rivadavia Banda Norte, Rivadavia, Salta, Argentina
ARGENTINA	SALTA	Rivadavia	Pluma de Pato	0	0	0	0	1	0	0	1	0	2	-23.3705136	-63.094872	Pluma de Pato, Municipio de Rivadavia Banda Norte, Rivadavia, Salta, Argentina
ARGENTINA	SALTA	Rivadavia	Rivadavia	0	0	0	1	1	0	0	0	1	3	-24.183333	-62.883333	Rivadavia, Municipio de Rivadavia Banda Sur, Rivadavia, Salta, Argentina
ARGENTINA	SALTA	Rivadavia	Santa María	0	0	0	0	0	0	0	0	0	0	-22.1537884	-62.8088049	Santa María, Municipio de Santa Victoria Este, Rivadavia, Salta, Argentina
ARGENTINA	SALTA	Rivadavia	Santa Rosa	0	0	0	0	0	0	0	0	0	0	-24.0261839	-63.0829406	Santa Rosa, Municipio de Rivadavia Banda Sur, Rivadavia, Salta, Argentina
ARGENTINA	SALTA	Rivadavia	Santa Victoria Este	1	0	0	1	1	0	1	1	1	6	-22.2743225	-62.7123219	Santa Victoria Este, Municipio de Santa Victoria Este, Rivadavia, Salta, 4561, Argentina
ARGENTINA	SALTA	Rosario de la Frontera	Antilla	0	0	0	1	1	0	0	0	1	3	-26.119543399999998	-64.59421314621741	Antilla, Comisión Municipal de El Potrero, Rosario de la Frontera, Salta, Argentina
ARGENTINA	SALTA	Rosario de la Frontera	Copo Quile	0	0	0	1	1	0	0	0	0	2	-26.0110737	-64.6712519	Copo Quile, Comisión Municipal de El Potrero, Rosario de la Frontera, Salta, Argentina
ARGENTINA	SALTA	Rosario de la Frontera	El Naranjo	0	0	0	1	1	1	0	0	1	4	-25.72127815	-65.01378241974146	El Naranjo, Municipio de Rosario de la Frontera, Rosario de la Frontera, Salta, Argentina
ARGENTINA	SALTA	Rosario de la Frontera	El Potrero	0	0	0	1	0	0	0	0	1	2	-26.04549125	-64.64617424533898	El Potrero, Comisión Municipal de El Potrero, Rosario de la Frontera, Salta, Argentina
ARGENTINA	SALTA	Rosario de la Frontera	Rosario de la Frontera	1	1	0	1	1	1	1	1	1	8	-25.7985752	-64.9739247	Rosario de la Frontera, Municipio de Rosario de la Frontera, Rosario de la Frontera, Salta, Argentina
ARGENTINA	SALTA	Rosario de la Frontera	San Felipe	0	0	0	0	0	0	0	0	0	0			
ARGENTINA	SALTA	Rosario de Lerma	Campo Quijano	1	0	0	1	1	1	1	1	1	7	-24.9087268	-65.6439521	Municipio de Campo Quijano, Rosario de Lerma, Salta, Argentina
ARGENTINA	SALTA	Rosario de Lerma	La Merced del Encón	0	0	0	1	1	1	0	1	0	4	-24.8713305	-65.5617285	La Merced del Encon, Rosario de Lerma, Salta, Argentina
ARGENTINA	SALTA	Rosario de Lerma	La Silleta	1	0	0	1	0	0	1	1	1	5	-24.8782793	-65.5899205	La Silleta, Rosario de Lerma, Salta, Argentina
ARGENTINA	SALTA	Rosario de Lerma	Rosario de Lerma	1	1	0	1	1	1	1	1	1	8	-24.9815849	-65.5794575	Rosario de Lerma, Municipio de Rosario de Lerma, Rosario de Lerma, Salta, 4405, Argentina
ARGENTINA	SALTA	San Carlos	Angastaco	0	0	0	1	1	0	0	1	0	3	-25.6907771	-66.1671992	Municipio de Angastaco, San Carlos, Salta, Argentina
ARGENTINA	SALTA	San Carlos	Animaná	0	0	0	0	1	0	1	1	1	4	-25.969839	-65.9468272	Animaná, Municipio de San Carlos, San Carlos, Salta, A4427, Argentina
ARGENTINA	SALTA	San Carlos	El Barrial	0	0	0	0	0	0	0	0	0	0	-25.9204355	-65.9471798	El Barrial, Municipio de San Carlos, San Carlos, Salta, Argentina
ARGENTINA	SALTA	San Carlos	San Carlos	0	0	0	1	1	0	1	1	1	5	-25.8931289	-65.9292558	San Carlos, Municipio de San Carlos, San Carlos, Salta, A4427, Argentina
ARGENTINA	SALTA	Santa Victoria	Acoyte	0	0	0	0	0	0	0	1	0	1	-22.2838202	-65.0176854	Acoyte, Santa Victoria Oeste, Santa Victoria, Salta, Argentina
ARGENTINA	SALTA	Santa Victoria	Campo La Cruz	0	0	0	0	0	0	0	0	0	0	-22.4996412	-65.099665	Campo de la Cruz, Municipio de Nazareno, Santa Victoria, Salta, Argentina
ARGENTINA	SALTA	Santa Victoria	Los Toldos	0	0	0	1	0	0	1	1	0	3	-22.2804243	-64.6961363	Los Toldos, Municipio de Los Toldos, Santa Victoria, Salta, Argentina
ARGENTINA	SALTA	Santa Victoria	Nazareno	0	0	0	1	0	0	1	0	0	2	-22.5094729	-65.1028338	Nazareno, Municipio de Nazareno, Santa Victoria, Salta, Argentina
ARGENTINA	SALTA	Santa Victoria	Poscaya	0	0	0	0	0	0	0	0	0	0	-22.4542805	-65.0823486	Poscaya, Municipio de Nazareno, Santa Victoria, Salta, Argentina
ARGENTINA	SALTA	Santa Victoria	San Marcos	0	0	0	0	0	0	0	0	0	0	-22.5160689	-65.1122179	San Marcos, Municipio de Nazareno, Santa Victoria, Salta, Argentina
ARGENTINA	SALTA	Santa Victoria	Santa Victoria	0	0	0	1	0	0	0	1	1	3	-22.2512115	-64.9647841	Santa Victoria, Santa Victoria Oeste, Santa Victoria, Salta, Argentina
ARGENTINA	SAN JUAN	25 de Mayo	Campo Afuera	0	0	0	0	0	0	0	0	0	0	-31.4251115	-68.5445714	Campo Afuera, Albardón, San Juan, Argentina
ARGENTINA	SAN JUAN	25 de Mayo	El Encón	0	0	0	0	1	0	0	0	0	1	-32.2152904	-67.7985447	El Encón, Ruta Nacional 20, Encón, 25 de Mayo, San Juan, Argentina
ARGENTINA	SAN JUAN	25 de Mayo	La Chimbera	0	0	0	0	0	0	0	0	0	0	-31.8289589	-68.2468111	La Chimbera, 25 de Mayo, San Juan, Argentina
ARGENTINA	SAN JUAN	25 de Mayo	Tupelí	0	0	0	0	0	0	0	1	0	1	-31.8360786	-68.3585339	Tupelí, 25 de Mayo, San Juan, 5443, Argentina
ARGENTINA	SAN JUAN	25 de Mayo	Villa Borjas	0	0	0	0	0	0	0	1	0	1	-31.810132	-68.3284593	Las Casuarinas, 25 de Mayo, San Juan, 5443, Argentina
ARGENTINA	SAN JUAN	25 de Mayo	Villa Borjas - La Chimbera	0	0	0	0	0	0	1	1	0	2			
ARGENTINA	SAN JUAN	25 de Mayo	Villa El Tango	0	0	0	0	0	0	0	0	0	0	-31.7485511	-68.2386053	Villa El Tango, 25 de Mayo, San Juan, Argentina
ARGENTINA	SAN JUAN	25 de Mayo	Villa Santa Rosa	0	0	0	0	1	1	1	1	0	4			
ARGENTINA	SAN JUAN	9 de Julio	9 de Julio	0	0	0	1	1	1	1	1	1	6			
ARGENTINA	SAN JUAN	9 de Julio	Alto de Sierra	0	0	0	0	1	1	0	1	0	3			
ARGENTINA	SAN JUAN	9 de Julio	Colonia Fiorito	0	0	0	0	0	0	0	1	0	1	-31.55471	-68.4302367	Colonia Fiorito, 9 de Julio, San Juan, 5438, Argentina
ARGENTINA	SAN JUAN	9 de Julio	Las Chacritas	0	0	0	0	1	0	0	1	0	2	-31.5944744	-68.4005356	Las Chacritas, 9 de Julio, San Juan, 5417, Argentina
ARGENTINA	SAN JUAN	Albardón	El Rincón	1	0	1	0	1	1	1	1	0	6	-31.4446579	-68.5435668	El Rincón, Albardón, San Juan, Argentina
ARGENTINA	SAN JUAN	Albardón	La Cañada	0	0	0	0	0	0	0	0	0	0	-31.4405385	-68.45769900583514	La Cañada, La_Cañada, Albardón, San Juan, Argentina
ARGENTINA	SAN JUAN	Albardón	Villa Ampacama	0	0	0	0	0	0	0	0	0	0	-31.3856452	-68.4837076	Villa Ampacama, Albardón, San Juan, Argentina
ARGENTINA	SAN JUAN	Albardón	Villa General San Martin	0	0	0	0	0	0	0	1	0	1	-31.4395822	-68.5204925	Villa General San Martín, Albardón, San Juan, Argentina
ARGENTINA	SAN JUAN	Albardón	Villa General San Martín - Campo Afuera	0	0	0	0	0	0	0	1	0	1			
ARGENTINA	SAN JUAN	Angaco	Las Tapias	0	0	0	0	0	0	1	0	0	1	-31.4076413	-68.3981324	Las Tapias, Angaco, San Juan, 5415, Argentina
ARGENTINA	SAN JUAN	Angaco	Villa El Salvador	0	0	0	0	1	1	0	1	0	3	-31.45356915	-68.40167439829972	Barrio Villa El Salvador, Villa del Salvador, Angaco, San Juan, Argentina
ARGENTINA	SAN JUAN	Angaco	Villa El Salvador - Villa Sefair	0	0	0	0	0	0	0	1	0	1			
ARGENTINA	SAN JUAN	Angaco	Villa Sefair (Talacasto)	0	0	0	0	0	0	0	0	0	0			
ARGENTINA	SAN JUAN	Calingasta	Barreal	0	0	0	0	1	1	0	0	1	3	-31.6447415	-69.4721794	Barreal, Calingasta, San Juan, Argentina
ARGENTINA	SAN JUAN	Calingasta	Barreal - Villa Pituil	0	0	1	0	0	1	1	1	0	4	-31.6543766	-69.4775199	Colegio Secundario de Barreal, Presidente Julio Argentino Roca, El Mercedario, Barreal, Calingasta, San Juan, Argentina
ARGENTINA	SAN JUAN	Calingasta	Calingasta	0	0	0	0	0	1	1	1	1	4	-31.3345563	-69.4206725	Calingasta, San Juan, J5403, Argentina
ARGENTINA	SAN JUAN	Calingasta	Tamberías	0	0	1	0	0	1	1	1	0	4	-31.4581122	-69.4216893	Tamberías, Calingasta, San Juan, Argentina
ARGENTINA	SAN JUAN	Calingasta	Villa Pituil	0	0	0	0	0	0	0	0	0	0	-31.6325883	-69.4745779	Cristina Kirchner, Barreal, Calingasta, San Juan, Argentina
ARGENTINA	SAN JUAN	Capital	San Juan	1	1	1	1	1	1	1	1	1	9	-31.5370909	-68.5251802	San Juan, Capital, San Juan, J5400, Argentina
ARGENTINA	SAN JUAN	Caucete	Barrio Justo P. Castro IV	0	0	0	0	0	0	0	0	0	0	-31.6289845	-68.3010902	Barrio Justo P Castro IV, Villa Independencia, Caucete, San Juan, J5443, Argentina
ARGENTINA	SAN JUAN	Caucete	Bermejo	0	0	0	0	0	0	1	0	1	2	-31.5893932	-67.6599022	Bermejo, Caucete, San Juan, Argentina
ARGENTINA	SAN JUAN	Caucete	Caucete	1	0	0	0	1	1	1	1	0	5	-31.6515031	-68.2820293	Caucete, San Juan, J5442, Argentina
ARGENTINA	SAN JUAN	Caucete	El Rincón	0	0	0	0	0	0	0	0	0	0	-31.6704307	-68.317076	El Rincón, Caucete, San Juan, J5442EFD, Argentina
ARGENTINA	SAN JUAN	Caucete	Las Talas	0	0	0	0	0	0	0	0	0	0	-31.5974718	-68.2731414	Las Talas, Caucete, San Juan, J5443, Argentina
ARGENTINA	SAN JUAN	Caucete	Las Talas - Los Médanos	0	0	0	0	0	0	0	0	0	0			
ARGENTINA	SAN JUAN	Caucete	Los Medanos	0	0	0	0	0	0	0	0	0	0	-31.6059471	-68.2685276	Los Médanos, Las Talas, Caucete, San Juan, J5442, Argentina
ARGENTINA	SAN JUAN	Caucete	Marayes	0	0	0	0	0	0	0	0	0	0	-31.4622389	-67.3523319	Marayes, Caucete, San Juan, Argentina
ARGENTINA	SAN JUAN	Caucete	Pie de Palo	0	0	0	0	1	0	0	0	0	1	-31.6629488	-68.2213164	Pie de Palo, Caucete, San Juan, 5442, Argentina
ARGENTINA	SAN JUAN	Caucete	Vallecito	0	0	0	0	0	0	0	1	0	1	-31.737991	-67.9864718	Vallecito, Caucete, San Juan, 5425, Argentina
ARGENTINA	SAN JUAN	Caucete	Villa Independencia	0	0	0	0	0	0	0	1	0	1	-31.6245711	-68.3141184	Villa Independencia, Caucete, San Juan, J5443, Argentina
ARGENTINA	SAN JUAN	Chimbas	Chimbas	1	0	1	1	1	1	1	1	0	7	-31.498964	-68.5110104	Barrio CGT Chimbas, Villa Paula Albarracín de Sarmiento, Chimbas, San Juan, J5411, Argentina
ARGENTINA	SAN JUAN	Chimbas	El Mogote	0	0	0	0	0	0	0	0	0	0	-31.4897609	-68.4732894	El Mogote, Chimbas, San Juan, J5411, Argentina
ARGENTINA	SAN JUAN	Chimbas	Villa Paula Albarracin	0	0	0	0	1	1	0	1	0	3	-31.5046127	-68.5598427	Barrio Nueva Argentina, Villa Paula Albarracín de Sarmiento, Chimbas, San Juan, 5413, Argentina
ARGENTINA	SAN JUAN	Iglesia	Angualasto	0	0	0	0	1	0	0	1	0	2	-30.0553216	-69.1742122	Angualasto, Iglesia, San Juan, Argentina
ARGENTINA	SAN JUAN	Iglesia	Bella Vista	0	0	0	0	0	0	0	1	1	2	-30.4324301	-69.2450583	Bella Vista, Iglesia, San Juan, Argentina
ARGENTINA	SAN JUAN	Iglesia	Iglesia	0	0	0	0	0	0	1	1	1	3	-30.4109948	-69.2240721	Iglesia, San Juan, Argentina
ARGENTINA	SAN JUAN	Iglesia	Las Flores	0	0	0	0	1	1	1	1	1	5	-30.3225323	-69.2043582	Las Flores, Iglesia, San Juan, Argentina
ARGENTINA	SAN JUAN	Iglesia	Pismanta	0	0	0	0	0	0	0	1	1	2	-30.2774164	-69.2297826	Pismanta, Iglesia, San Juan, 5467, Argentina
ARGENTINA	SAN JUAN	Iglesia	Rodeo	0	0	0	0	1	1	1	1	0	4	-30.2101856	-69.1315839	Rodeo, Iglesia, San Juan, 5465, Argentina
ARGENTINA	SAN JUAN	Iglesia	Tudcum	0	0	0	0	0	0	1	1	1	3	-30.188204	-69.2708103	Tudcum, Iglesia, San Juan, Argentina
ARGENTINA	SAN JUAN	Jáchal	El Fical	0	0	0	0	0	0	0	0	0	0	-30.2593602	-68.6783119	El Fical, Jáchal, San Juan, 5460, Argentina
ARGENTINA	SAN JUAN	Jáchal	El Fiscal	0	0	0	0	0	0	0	0	0	0			
ARGENTINA	SAN JUAN	Jáchal	El Médano	0	0	0	0	0	0	0	1	0	1	-30.1272101	-68.6818886	El Médano, Jáchal, San Juan, 5461, Argentina
ARGENTINA	SAN JUAN	Jáchal	Gran China	0	0	0	0	0	0	0	1	0	1	-30.1216329	-68.7295675	Gran China, Jáchal, San Juan, 5461, Argentina
ARGENTINA	SAN JUAN	Jáchal	Huaco	0	0	0	0	0	0	1	1	0	2	-30.157688	-68.4822994	Huaco, Jáchal, San Juan, 5463, Argentina
ARGENTINA	SAN JUAN	Jáchal	La Falda	0	0	0	0	0	0	0	0	0	0	-30.1904129	-68.6605897	La Falda, Jáchal, San Juan, Argentina
ARGENTINA	SAN JUAN	Jáchal	Mogna	0	0	0	0	0	0	0	1	0	1	-30.6953161	-68.3603969	Mogna, Jáchal, San Juan, Argentina
ARGENTINA	SAN JUAN	Jáchal	Niquivil	0	0	0	0	1	0	1	1	0	3	-30.409167	-68.688889	Niquivil, Jáchal, San Juan, Argentina
ARGENTINA	SAN JUAN	Jáchal	Pampa Vieja	0	0	0	0	0	0	0	1	0	1	-30.2130061	-68.6907144	Pampa Vieja, Jáchal, San Juan, Argentina
ARGENTINA	SAN JUAN	Jáchal	San Isidro	0	0	0	0	0	0	0	1	0	1	-30.1419727	-68.7021232	San Isidro, Jáchal, San Juan, 5461, Argentina
ARGENTINA	SAN JUAN	Jáchal	San José de Jáchal	0	0	1	1	1	1	1	1	1	7	-30.2416005	-68.7465881	San José de Jáchal, Jáchal, San Juan, Argentina
ARGENTINA	SAN JUAN	Jáchal	Tamberías	0	0	0	0	0	0	1	1	0	2	-30.1846821	-68.7388547	Lobos, Tambería, Jáchal, San Juan, 5461, Argentina
ARGENTINA	SAN JUAN	Jáchal	Villa Malvinas Argentinas	0	0	0	0	0	0	0	1	0	1	-30.2227705	-68.7337947	Villa Malvinas Argentinas, Jáchal, San Juan, Argentina
ARGENTINA	SAN JUAN	Jáchal	Villa Mercedes	0	0	0	0	1	0	1	1	1	4	-30.1065873	-68.7009333	Villa Mercedes, Jáchal, San Juan, 5461, Argentina
ARGENTINA	SAN JUAN	Pocito	Barrio Municipal	0	0	0	0	0	0	0	0	0	0	-31.74942295	-68.5560190867107	Barrio Municipal, Pocito, San Juan, Argentina
ARGENTINA	SAN JUAN	Pocito	Barrio Ruta 40	0	0	0	0	1	1	0	1	0	3			
ARGENTINA	SAN JUAN	Pocito	Carpintería	0	0	0	0	1	0	1	1	0	3	-31.8198123	-68.5420966	Carpintería, Pocito, San Juan, Argentina
ARGENTINA	SAN JUAN	Pocito	La Rinconada	0	0	0	0	1	1	0	0	0	2	-31.6886468	-68.5852673	La Rinconada, Pocito, San Juan, 5429, Argentina
ARGENTINA	SAN JUAN	Pocito	Las Piedritas	0	0	0	0	0	0	0	0	0	0	-31.6295691	-68.6075699	Las Piedritas, Pocito, San Juan, 5427, Argentina
ARGENTINA	SAN JUAN	Pocito	Quinto Cuartel	0	0	0	0	1	1	1	1	0	4	-31.613499	-68.6002422	Quinto Cuartel, Pocito, San Juan, 5427, Argentina
ARGENTINA	SAN JUAN	Pocito	Villa Aberastain	0	0	0	0	1	1	0	1	0	3	-31.6576505	-68.5795555	Villa Aberastain, Pocito, San Juan, 5427, Argentina
ARGENTINA	SAN JUAN	Pocito	Villa Aberastain - La Rinconada	1	0	1	0	0	0	1	1	1	5	-31.6886468	-68.5852673	La Rinconada, Pocito, San Juan, 5429, Argentina
ARGENTINA	SAN JUAN	Pocito	Villa Barbosa - Villa Nacusi	0	0	0	0	1	1	0	1	0	3	-31.59157805	-68.54064579913056	Villa Paolini, Villa Barboza, Pocito, San Juan, Argentina
ARGENTINA	SAN JUAN	Pocito	Villa Barboza	0	0	0	0	1	1	0	0	0	2	-31.5889214	-68.5495726	Villa Barboza, Pocito, San Juan, 5245, Argentina
ARGENTINA	SAN JUAN	Pocito	Villa Centenario	0	0	0	0	1	1	0	1	0	3	-31.671426	-68.5206449	Villa Centenario, Pocito, San Juan, Argentina
ARGENTINA	SAN JUAN	Pocito	Villa Nacusi	0	0	0	0	0	0	0	0	0	0	-31.5943801	-68.53655804124729	Villa Nacusi, Pocito, San Juan, Argentina
ARGENTINA	SAN JUAN	Rawson	El Medanito	0	0	0	0	0	1	0	1	0	2	-31.5769322	-68.4911615	El Medanito, Rawson, San Juan, 5400, Argentina
ARGENTINA	SAN JUAN	Rawson	Rawson	1	0	1	0	1	1	1	1	1	7	-31.5897993	-68.5205148	Argentina, Barrio 7 de Septiembre III Lorenzo Miguel, Barrio Mayo, Rawson, San Juan, J5425, Argentina
